input,output
covid-fake-news: daili updat publish weve track 235 million test 485k yesterday note track test state report detail see,1
covid-fake-news: india case covid reinfect report date howev covid19outbreak continu evolv learn new viru everi day covid__19 covid_19 covidー19 coronaupd coronavirusupd coronaviru coronaviruspandem,1
covid-fake-news: import unknown current test data work resolv right full report new state report issu next day,1
covid-fake-news: kroger corpor say employe wear flag mask wear blm mask,0
covid-fake-news: report daili death toll 1800 line last friday,1
covid-fake-news: 34 member vogelcheck famili come coronaviru holiday event,0
covid-fake-news: mayor greater manchest andi burnham say govern cannot turn tap furlough scheme octob 10pm curfew announc pub restaur kayburley,1
covid-fake-news: get takeout slow spread covid19 order amp pay onlin phone accept takeout without inperson contact possibl stay 6 feet away other amp wash hand soap amp water bring home food,1
covid-fake-news: alleg bot system twitter control right wing uncov mistak spain,0
covid-fake-news: odd develop sever covid19 found much 7 time higher patient obes,1
covid-fake-news: covid rash respons hate covid19 skin rash websit criticis lack bame exampl,0
covid-fake-news: trump say stop covid19 test right wed case pant fire,0
covid-fake-news: photo show bill clinton among other wear mask john lewi funer,0
covid-fake-news: elect nonemerg surgeri ban priorit coronaviru treatment prevent spread,0
covid-fake-news: live matter black white brown muslim dalit rich poor anim riphuman sure human havent learnt lesson covid19 natur way take reveng karma strike,0
covid-fake-news: man decid yoga coronaviru lockdown yoga,0
covid-fake-news: coronacheck liber politician link vic recent covid19 surg black live matter protest melb vic chief health offic say mostli link famili gather fact,0
covid-fake-news: fennel tea cure new coronaviru,0
covid-fake-news: presid trump facemask speak donaldtrump coronaviru covid19 facemask,0
covid-fake-news: indiafightscorona 10 statesut account 83 death last 24 hour due covid19 1129 death regist past 24 hour maharashtra report 479 death follow uttar pradesh punjab 87 64 death respect,1
covid-fake-news: cdc recommend peopl covid19 symptom wear mask,0
covid-fake-news: coupl state midwest chang way report affect toplin number minnesota chang report total test peopl test led jump data 45k test michigan ad probabl case total ad 5k case,1
covid-fake-news: new moda operandi currenc note lie unclaim road trigger panic hira nagar area indor citi emerg one prime covid19india hotspot countri,0
covid-fake-news: texa chang method count death hurrican hanna hit state may caus backlog could influenc larg number death 313 report today,1
covid-fake-news: newmom breastfeed mani health benefit amp babi includ protect babi ill amp provid best nutrit breastfe even covid19 covid19 unlik spread thru breast milk,1
covid-fake-news: daili updat publish weve track 35 million test 140k yesterday littl april averag note track test state report state report test detail see,1
covid-fake-news: coronaviru govern ramp test quickli system stutter,1
covid-fake-news: _a video clip lead opposit politician india view thousand time multipl facebook twitter post alongsid claim show make confus remark india system classifi region covid19 infect levels_,0
covid-fake-news: list purport covid19 safeti guidelin share multipl facebook instagram post claim issu indian council medic research icmr india lead research group novel coronaviru,0
covid-fake-news: sometim covid19 test result take longer 96 hour due sampl transport amp logist work hard reduc time sampl collect amp result notif pleas take prevent measur selfisol import,1
covid-fake-news: indiafightscorona india set new record nearli 9 lakh covid19 test one day,1
covid-fake-news: video show man rescu aliv insid tomb caption state buri aliv declar dead covid19,0
covid-fake-news: public claim brazilian deputi uncov great farc sick deceas covid19 discov empti field hospit,0
covid-fake-news: myth buster covid19 spray alcohol chlorin bodi kill virus drink alcohol smoke eat garlic protect covid19 sesam oil kill factcheck,0
covid-fake-news: coronaviru isnt new lysol list one virus kill,0
covid-fake-news: total number confirm case 1220 number report world health organ one new zealand receiv hospitallevel care covid19,1
covid-fake-news: indiafightscorona 60 total covid19 case report five state state also report maximum new recoveri past 24 hour,1
covid-fake-news: uk report 4368 new covid19 case 3899 sunday read latest,1
covid-fake-news: big new number came sinc 312 4pm updat thank total test new york 2314 328 posit washington also updat theyv test 4807 peopl 426 posit,1
covid-fake-news: covid19 mean certif identif vaccin artifici intellig,0
covid-fake-news: dont fall hoax certain race religion make less like infect coronaviru ifcn fact checker find via coronavirusfact datoscoronaviru,0
covid-fake-news: prone posit sever covid potenti benefit harm,1
covid-fake-news: indiafightscorona india case per million popul amongst lowest world stand 4031 india 3965 world secretari staysaf indiawillwin,1
covid-fake-news: daili updat publish weve track 271 million test 518k yesterday keep averag 500k detail see,1
covid-fake-news: viral imag hint flu case count coronaviru case 24500 less death flu year two year ago,0
covid-fake-news: coronaviru patient bite doctor jugular usa,0
covid-fake-news: say gov toni ever push firearm confisc order,0
covid-fake-news: belaru defeat coronaviru without quarantin,0
covid-fake-news: bill gate creat vaccin covid19 would geoloc popul,0
covid-fake-news: 1980 rock group knack make come back remak sharona corona coronaviru song theknack,0
covid-fake-news: model project covid19 death talk without mitig,0
covid-fake-news: pediatr infect rate remind address social inequ take viru serious,1
covid-fake-news: 161 peopl link commun cluster transfer auckland quarantin facil includ 88 peopl test posit covid19 household contact,1
covid-fake-news: mosquito bite fast track transmiss,0
covid-fake-news: 366 peopl spoken refer test 367 peopl repeatedli tri make contact includ via text via phone call,1
covid-fake-news: us shutdown internet stop spread new onlin coronaviru donaldtrump internet news coronaviru,0
covid-fake-news: know anoth answer vitamin supplement extens clinic evid suffici vitamin reduc sever covid19 hospit protocol covid19 franc immedi test treat vit defici chronic vit defici ireland action,0
covid-fake-news: know covid19nigeria data show infect peopl 64 year 23 time like die covid19 younger peopl takerespons protect other observ physic distanc wear face mask wash hand frequent,1
covid-fake-news: covid19 updat four new case covid19 report two commun case link auckland august cluster two import case detect manag isol facil,1
covid-fake-news: mm essenti oil cure coronaviru,0
covid-fake-news: coronavirusupd total covid19 case indiaa august 29 2020 7647 cureddischargedmigr 2648998 2172 activ case 752424 181 death 62550 total covid19 confirm case cureddischargedmigratedact casesdeath via,1
covid-fake-news: galleri like mani art institut across countri hit hard covid19 pandem reportedli consid layoff thank 75 drop revenu,1
covid-fake-news: announc award us govern agenc 483 million acceler develop mrna vaccin mrna1273 novel coronaviru,1
covid-fake-news: flu vaccin cannot caus return fals posit covid19 latest coronacheck dont believ misinform internet watch coronacheck instead coronavirusfact datoscoronaviru,0
covid-fake-news: number present includ 220k test north carolina pull number today report error accur present nation trend set state new test 0 today chart,1
covid-fake-news: promis 15 lakh account deliveri 15 lakh corona count 15lakhaagay failedmodi modigovern fail,0
covid-fake-news: 648 new case covid19nigeria lagos180 plateau148 fct44 ondo42 kwara38 rivers32 oyo29 kaduna21 osun20 edo17 ogun17 ekiti11 kano9 benue9 delta9 abia9 niger7 gombe3 borno1 bauchi1 imo1 41180 confirm 18203 discharg 860 death,1
covid-fake-news: rt hot outsid visit cool center follow safeti tip protect covid19 practic,1
covid-fake-news: video show dead coronaviru victim amass bergamo brescia hospit,0
covid-fake-news: break new local restrict introduc northeast england includ 10pm curfew bar pub ban peopl mix other outsid household,1
covid-fake-news: that state report highli like test sick peopl test criteria heavili influenc rate could also fall behind neg report,1
covid-fake-news: covid19 vaccin cost much access american,1
covid-fake-news: coronavirusupd covid19 india tracker 02 septemb 2020 0800 confirm case 3769523 recov 2901908 770 activ case 801282 213 death 66333 18 indiafightscorona indiawillwin staysaf via,1
covid-fake-news: chines govern shoot corona virusinfect peopl almost 45000 kill,0
covid-fake-news: extrem unlik given posit test rate us known test criteria see among thing,1
covid-fake-news: india record 49000 new covid19 infect countri inch closer 13 lakh confirm case mark allahabad hc dismiss saket gokhal mumbai base social activist plea restrain bhoomi poojan ram templ construct uttar pradesh coronavirusfact,0
covid-fake-news: 1115am 5th april 224 confirm case 27 discharg 5 death breakdown case state lago 115 fct 45 osun 20 oyo 9 akwa ibom 5 ogun 4 edo 9 kaduna 4 bauchi 6 enugu 2 ekiti 2 rivers1 benu 1 ondo 1,1
